dataset,scene_id,frame_idx,predicted_confidence,predicted_std,actual_confidence,decision,is_audit_frame,source_json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,259,0.949467,0.2019,0.951098,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,260,0.950035,0.20192,0.951571,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,261,0.948485,0.201859,0.951579,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,262,0.946706,0.201872,0.951083,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,263,0.947257,0.20187,0.951552,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,264,0.946168,0.201893,0.951089,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,265,0.944236,0.201891,0.947045,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,266,0.948277,0.201768,0.948178,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,267,0.94707,0.201759,0.953096,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,268,0.944207,0.20181,0.953283,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,269,0.945343,0.201775,0.952748,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,270,0.946623,0.201762,0.953202,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,271,0.944485,0.201765,0.95276,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,272,0.947709,0.201743,0.953231,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,273,0.942688,0.201831,0.952772,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,274,0.943819,0.201778,0.953248,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,275,0.944934,0.201748,0.953264,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,276,0.944706,0.201724,0.955689,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,277,0.94011,0.201975,0.956134,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,278,0.944516,0.20174,0.955714,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,279,0.943708,0.201771,0.956134,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,280,0.945162,0.201738,0.955683,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,281,0.947162,0.201704,0.95615,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,282,0.948245,0.201724,0.955677,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,283,0.947678,0.201718,0.956145,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,284,0.94932,0.201762,0.956122,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,285,0.945139,0.201741,0.955696,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,286,0.944249,0.201752,0.957354,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,287,0.947423,0.201698,0.956968,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,288,0.94973,0.201755,0.957364,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,289,0.946965,0.201697,0.956974,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,290,0.943061,0.201788,0.957391,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,291,0.951214,0.20181,0.95697,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,292,0.94369,0.201731,0.957388,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,293,0.94546,0.201677,0.957383,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,294,0.944607,0.201694,0.956954,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,295,0.948952,0.201717,0.957373,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,296,0.944821,0.201661,0.956946,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,297,0.943776,0.20169,0.955546,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,298,0.947402,0.201653,0.955078,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,299,0.94607,0.201643,0.955552,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,300,0.9481,0.201676,0.95509,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,301,0.949075,0.201686,0.955542,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,302,0.943667,0.20165,0.955073,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,303,0.945936,0.201619,0.954856,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,304,0.943857,0.201639,0.955707,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,305,0.941279,0.201743,0.955494,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,306,0.940026,0.201741,0.949351,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,307,0.946429,0.201622,0.953518,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,308,0.943621,0.201618,0.953972,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,309,0.949978,0.201829,0.953542,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,310,0.94345,0.201643,0.95401,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,311,0.942706,0.201648,0.953536,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,312,0.945016,0.201634,0.953985,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,313,0.943864,0.20165,0.95354,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,314,0.940313,0.201791,0.953967,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,315,0.944202,0.201674,0.953505,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,316,0.949457,0.20187,0.953421,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,317,0.945805,0.201706,0.957784,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,318,0.940487,0.201795,0.958128,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,319,0.940524,0.201807,0.957443,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,320,0.946513,0.201777,0.958457,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,321,0.946075,0.201743,0.957698,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,322,0.942501,0.201759,0.958102,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,323,0.943682,0.201756,0.957118,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,324,0.939301,0.201942,0.958557,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,325,0.944403,0.20179,0.957566,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,326,0.943503,0.201782,0.959463,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,327,0.942704,0.201786,0.959052,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,328,0.941989,0.201791,0.959447,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,329,0.941234,0.201801,0.959048,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,330,0.939421,0.201864,0.959444,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,331,0.94243,0.201733,0.959055,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,332,0.945556,0.201778,0.959429,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,333,0.939519,0.201795,0.959062,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,334,0.943229,0.201732,0.959445,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,335,0.94101,0.201734,0.959388,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,336,0.939375,0.201777,0.943008,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,337,0.942723,0.20171,0.958421,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,338,0.943737,0.20173,0.957972,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,339,0.939247,0.201654,0.956705,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,340,0.938814,0.201703,0.959599,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,341,0.942781,0.201645,0.95836,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,342,0.940824,0.201706,0.957894,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,343,0.944065,0.201696,0.9583,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,344,0.944638,0.201729,0.957866,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,345,0.943259,0.201797,0.958224,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,346,0.947274,0.201901,0.957911,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,347,0.947822,0.201124,0.96406,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,348,0.945518,0.201221,0.963401,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,349,0.9518,0.20111,0.963785,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,350,0.953695,0.201156,0.963397,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,351,0.957091,0.201328,0.96379,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,352,0.951602,0.201062,0.963786,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,353,0.953878,0.201091,0.963415,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,354,0.952848,0.201066,0.963791,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,355,0.951548,0.201079,0.963434,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,356,0.95016,0.201134,0.963922,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,357,0.953389,0.201064,0.963588,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,358,0.951748,0.201079,0.963951,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,359,0.954998,0.201085,0.963636,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,360,0.954688,0.201078,0.964004,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,361,0.955037,0.201073,0.964019,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,362,0.954056,0.201056,0.963656,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,363,0.953762,0.201054,0.964048,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,364,0.955656,0.201093,0.963682,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,365,0.953424,0.201054,0.964054,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,366,0.952063,0.201027,0.961046,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,367,0.95019,0.201123,0.966104,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,368,0.952526,0.201058,0.9664,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,369,0.953079,0.201054,0.966068,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,370,0.952387,0.201058,0.966381,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,371,0.957848,0.201186,0.966365,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,372,0.955451,0.201071,0.965998,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,373,0.952273,0.201048,0.966329,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,374,0.946083,0.20142,0.965951,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,375,0.952633,0.201041,0.966304,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,376,0.953301,0.201114,0.96068,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,377,0.954637,0.201118,0.965823,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,378,0.950612,0.201179,0.96612,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,379,0.956724,0.201176,0.965735,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,380,0.9558,0.201141,0.966047,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,381,0.951429,0.201137,0.966002,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,382,0.956849,0.201162,0.965621,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,383,0.949093,0.201254,0.965956,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,384,0.952236,0.201111,0.965577,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,385,0.959423,0.201321,0.965884,FULL_DETECTION,True,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,386,0.955525,0.201098,0.965535,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,387,0.952772,0.201144,0.963894,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
nuscenes_full,6f83169d067343658251f72e1dd17dbc,388,0.969362,0.202456,0.970147,FULL_DETECTION,False,output/nuscenes_full/nuscenes_full_inference.json
